aav2020;libelle;dep;region;lat;lon;population;nb_docteurs_pondere;densite_100k
505;Lagnieu;01;Auvergne-Rhône-Alpes;45.88649155895482;5.361315422779506;8825.0;0.0;0.0
506;Gramat;46;Occitanie;44.76182028424409;1.7346921491023242;8680.0;0.0;0.0
507;Condé-en-Normandie;14;Normandie;48.87693649825385;-0.5705495595265242;7763.0;0.0;0.0
508;Farébersviller;57;Grand Est;49.11504355159593;6.845703531254833;8041.0;0.0;0.0
509;Baccarat;54;Grand Est;48.452996464071425;6.751671891264453;8200.0;0.0;0.0
510;Valgelon-La Rochette;73;Auvergne-Rhône-Alpes;45.454342083597695;6.171972830854874;8602.0;0.0;0.0
511;Bellac;87;Nouvelle-Aquitaine;46.12936492149675;1.0177328374536316;8122.0;1.263492064;15.556415464171387
512;Port-Saint-Louis-du-Rhône;13;Provence-Alpes-Côte d'Azur;43.4161553001306;4.806025822003531;8573.0;0.0;0.0
513;La Flotte;17;Nouvelle-Aquitaine;46.18740531097186;-1.3756557696223037;8742.0;1.0;11.439029970258522
514;Bourbon-Lancy;71;Bourgogne-Franche-Comté;46.66053144893263;3.7643641653085473;8089.0;0.0;0.0
515;Mauriac;15;Auvergne-Rhône-Alpes;45.218384639677666;2.3770966175221795;8076.0;1.0;12.382367508667656
516;Château-Arnoux-Saint-Auban;04;Provence-Alpes-Côte d'Azur;44.11290637405525;6.0279188911606285;8341.0;0.0;0.0
517;Bitche;57;Grand Est;49.061588560645575;7.458744162906961;8123.0;0.5;6.155361319709468
518;Argelès-Gazost;65;Occitanie;42.98331956517053;-0.1001143085497355;8166.0;0.0;0.0
519;Casteljaloux;47;Nouvelle-Aquitaine;44.27220302593985;0.0637026659863398;8434.0;0.0;0.0
520;Le Pont-de-Beauvoisin;38;Auvergne-Rhône-Alpes;45.54228400395487;5.653127288332612;8448.0;1.0;11.837121212121213
521;Souillac;46;Occitanie;44.909258144996116;1.495773098264888;8384.0;0.0;0.0
522;Forcalquier;04;Provence-Alpes-Côte d'Azur;44.01033482957327;5.778804762217192;8328.0;0.333333333;4.0025616354466855
523;Saint-Jean-Pied-de-Port;64;Nouvelle-Aquitaine;43.11635358980702;-1.1823978837674973;7966.0;1.5;18.83002761737384
524;Châtillon-sur-Chalaronne;01;Auvergne-Rhône-Alpes;46.1359554811642;4.962736903414358;8596.0;0.0;0.0
525;Saint-Méen-le-Grand;35;Bretagne;48.151510164934365;-2.2125350337542646;8051.0;2.166666671;26.911770848341824
526;Baud;56;Bretagne;47.887382488723084;-3.0079678406339205;8288.0;0.333333333;4.0218790178571435
527;Dieuze;57;Grand Est;48.79542067196389;6.740808622430913;7611.0;0.0;0.0
528;Espalion;12;Occitanie;44.537912957164124;2.7998745334973063;8144.0;0.0;0.0
529;Bagnères-de-Luchon;31;Occitanie;42.80474462008248;0.5759871340728463;7558.0;0.0;0.0
530;Gannat;03;Auvergne-Rhône-Alpes;46.11325544481743;3.1883988924275637;7647.0;0.0;0.0
531;Châteauneuf-du-Faou;29;Bretagne;48.21260303146513;-3.8095338086633266;7823.0;0.0;0.0
532;Chauffailles;71;Bourgogne-Franche-Comté;46.21189246416593;4.316853277077409;7693.0;0.0;0.0
533;Pontorson;50;Normandie;48.549443221098045;-1.5012378788302647;7621.0;0.0;0.0
534;Brienne-le-Château;10;Grand Est;48.41395379577649;4.559277672221991;7137.0;0.0;0.0
535;Brou;28;Centre-Val de Loire;48.20498251647378;1.1094147603038806;7507.0;0.333333333;4.440300159850806
536;Saint-Vincent-de-Tyrosse;40;Nouvelle-Aquitaine;43.65942983689206;-1.3005832621230777;8014.0;2.0;24.95632642874969
537;Sarre-Union;67;Grand Est;48.92434759305207;7.052620178371355;7328.0;1.0;13.646288209606986
538;Pluvigner;56;Bretagne;47.78226223402387;-3.014218656806973;7682.0;0.0;0.0
539;Argenton-sur-Creuse;36;Centre-Val de Loire;46.532325217663626;1.4982863890364762;7278.0;0.366666667;5.038014111019511
540;Propriano;2A;Corse;41.67843574743432;8.937389681931382;7952.0;0.5;6.287726358148894
541;Morhange;57;Grand Est;48.91509185389602;6.652753741526863;7234.0;0.0;0.0
542;Thiviers;24;Nouvelle-Aquitaine;45.425423239617;0.9115937858282676;7526.0;0.0;0.0
543;Eauze;32;Occitanie;43.84502187106474;0.12481667688717209;7654.0;1.0;13.065064018813692
544;Machecoul-Saint-Même;44;Pays de la Loire;47.00052401187845;-1.8178458025606337;7689.0;4.033333331;52.45588933541423
545;Montmirail;51;Grand Est;48.85771142494726;3.588271768852282;7382.0;0.0;0.0
546;Langeac;43;Auvergne-Rhône-Alpes;45.09621454316974;3.475064750619672;7115.0;0.0;0.0
547;Fruges;62;Hauts-de-France;50.493714410965026;2.1004887993218695;7271.0;0.0;0.0
548;Saint-Mihiel;55;Grand Est;48.9053083080348;5.540476565269234;6986.0;0.0;0.0
549;Cavalaire-sur-Mer;83;Provence-Alpes-Côte d'Azur;43.18113614620392;6.521373121097581;8121.0;0.0;0.0
550;Morzine;74;Auvergne-Rhône-Alpes;46.21613229255048;6.678943164262304;7485.0;0.0;0.0
551;Josselin;56;Bretagne;47.979462387834594;-2.584446407985822;7498.0;0.0;0.0
552;Charmes;88;Grand Est;48.37450116168566;6.32328936442697;7038.0;0.0;0.0
553;Thizy-les-Bourgs;69;Auvergne-Rhône-Alpes;46.03932608280791;4.3141926772160275;6912.0;0.0;0.0
554;La Loupe;28;Centre-Val de Loire;48.496304177402116;0.997857252291002;7121.0;0.0;0.0
555;Saint-Satur - Sancerre;18;Centre-Val de Loire;47.307322923802595;2.7946129949210716;6793.0;0.0;0.0
556;Pleslin-Trigavou;22;Bretagne;48.54923228837811;-2.111861260309232;8563.0;0.0;0.0
557;Locminé;56;Bretagne;47.88319369071056;-2.879696749473695;7658.0;0.0;0.0
558;Uzerche;19;Nouvelle-Aquitaine;45.446807551029934;1.5534859849760028;7812.0;0.0;0.0
559;Rouffach;68;Grand Est;47.96916328912122;7.251852371843355;6725.0;1.166666666;17.34820321189591
560;Gaillon;27;Normandie;49.159063808080305;1.347692140924344;6746.0;0.0;0.0
561;Longué-Jumelles;49;Pays de la Loire;47.40060361131366;-0.1063799999013842;6680.0;0.0;0.0
562;Vervins;02;Hauts-de-France;49.817075331285245;3.8957673257689143;6654.0;0.0;0.0
563;La Charité-sur-Loire;58;Bourgogne-Franche-Comté;47.21107737826766;2.9666542034574537;6632.0;0.0;0.0
564;Barcelonnette;04;Provence-Alpes-Côte d'Azur;44.42689565302607;6.714542687532918;6626.0;0.5;7.546030787805614
565;Amplepuis;69;Auvergne-Rhône-Alpes;45.97974142352688;4.346859024293196;6697.0;0.0;0.0
566;Amélie-les-Bains-Palalda;66;Occitanie;42.46661246591543;2.601797576245008;7055.0;0.0;0.0
567;Quiberon;56;Bretagne;47.506336196129126;-3.1308905339147115;7220.0;2.333333333;32.31763619113574
568;Blancs-Coteaux;51;Grand Est;48.889957028427204;4.008013722836925;6373.0;0.0;0.0
569;Montoire-sur-le-Loir;41;Centre-Val de Loire;47.748764621377816;0.7947223641585719;6556.0;0.0;0.0
570;Marckolsheim;67;Grand Est;48.17086203767846;7.574529583656908;6966.0;0.0;0.0
571;Bohain-en-Vermandois;02;Hauts-de-France;49.997863138735255;3.445595512175808;6556.0;0.0;0.0
572;Plateau d'Hauteville;01;Auvergne-Rhône-Alpes;45.98164699745451;5.573048463789595;6687.0;0.25;3.738597278301181
573;Carignan;08;Grand Est;49.6322451889502;5.1952635404142455;6071.0;0.0;0.0
574;Saint-Calais;72;Pays de la Loire;47.93100071336255;0.7130705179637687;6136.0;1.0;16.297262059973924
575;Pons;17;Nouvelle-Aquitaine;45.563702232489376;-0.5264493542135295;6668.0;0.0;0.0
576;Blangy-sur-Bresle;76;Normandie;49.91984227150537;1.6228977612712439;6176.0;0.0;0.0
577;Beuzeville;27;Normandie;49.32563408779462;0.3623806459227404;6577.0;0.0;0.0
578;Carnac;56;Bretagne;47.60456873924581;-3.0891207257998974;6479.0;0.0;0.0
579;Arbois;39;Bourgogne-Franche-Comté;46.91494610948299;5.749896256301239;6169.0;1.0;16.210082671421624
580;Les Abrets en Dauphiné;00;Non renseigné;45.53407788347918;5.587755032467139;6850.0;0.0;0.0
581;Nonancourt - Saint-Lubin-des-Joncherets;28;Centre-Val de Loire;48.75988211890543;1.1852276035549791;6437.0;0.0;0.0
582;Charolles;71;Bourgogne-Franche-Comté;46.42143899837799;4.31447173486528;6122.0;0.0;0.0
583;Lectoure;32;Occitanie;43.94448201961045;0.6266314028380474;6173.0;0.5;8.099789405475457
584;Revin;08;Grand Est;49.93420782353477;4.692084073461634;5716.0;0.0;0.0
585;Morestel;00;Non renseigné;45.685554053584596;5.500872934964104;6163.0;0.0;0.0
586;Breteuil;60;Hauts-de-France;49.640776760545634;2.310766895826701;6019.0;2.133333333;35.44331837514537
587;Banyuls-sur-Mer;66;Occitanie;42.45902187745157;3.107539358490719;5705.0;0.0;0.0
588;Saint-Aignan;41;Centre-Val de Loire;47.248226301779695;1.352291667981186;5930.0;0.0;0.0
589;Sarrians;84;Provence-Alpes-Côte d'Azur;44.09777504055085;4.957969220401113;5792.0;0.0;0.0
590;Domfront en Poiraie;61;Normandie;48.57333851615651;-0.6760354231851906;5829.0;0.9;15.440041173443129
591;Cours;69;Auvergne-Rhône-Alpes;46.110401647609585;4.347876163976231;5878.0;0.0;0.0
592;Mallemort;13;Provence-Alpes-Côte d'Azur;43.72853279277395;5.181910015482659;6166.0;0.0;0.0
593;Sainte-Sigolène;43;Auvergne-Rhône-Alpes;45.2458584184567;4.228570479764834;6097.0;0.0;0.0
594;Salies-de-Béarn;64;Nouvelle-Aquitaine;43.46291600920971;-0.9407279179943355;6038.0;0.0;0.0
595;Sées;61;Normandie;48.617648075577314;0.21036020086259824;5899.0;0.0;0.0
596;Chazelles-sur-Lyon;42;Auvergne-Rhône-Alpes;45.63122154947516;4.3752881854387935;5992.0;0.0;0.0
597;Phalsbourg;57;Grand Est;48.756139192398464;7.259354563283003;5744.0;1.0;17.40947075208914
598;Fayence;00;Non renseigné;43.61079188720536;6.677889925550384;6157.0;0.0;0.0
599;Argentat-sur-Dordogne;19;Nouvelle-Aquitaine;45.09644606248567;1.9613681002206675;5599.0;0.0;0.0
600;Lapalisse;03;Auvergne-Rhône-Alpes;46.266945165429895;3.663313090677725;5686.0;0.999999999;17.587055909250793
601;Nogaro;32;Occitanie;43.77363333767872;-0.047955014279861936;5991.0;0.0;0.0
602;Villaines-la-Juhel;53;Pays de la Loire;48.34729470008196;-0.26979270446048764;5377.0;0.0;0.0
603;Fumay;08;Grand Est;49.99037300566845;4.695006402290458;5189.0;0.0;0.0
604;Forges-les-Eaux;76;Normandie;49.616104600442696;1.545150434162848;5436.0;0.0;0.0
605;Belz;56;Bretagne;47.6711855153934;-3.16616702949396;5967.0;0.0;0.0
606;Beaumont-de-Lomagne;82;Occitanie;43.88441858221856;0.9845970791571893;5620.0;0.0;0.0
607;Saint-Fulgent;85;Pays de la Loire;46.85984688984749;-1.1740678640695459;5954.0;0.0;0.0
608;Port-la-Nouvelle;11;Occitanie;43.01921858169688;3.040177570862129;5852.0;0.0;0.0
609;Miramont-de-Guyenne;47;Nouvelle-Aquitaine;44.59359342016545;0.3835700035009576;5324.0;1.0;18.782870022539445
610;Bruyères;00;Non renseigné;48.237626670369885;6.756147807484158;5191.0;0.0;0.0
611;Reichshoffen;67;Grand Est;48.935963232127605;7.674722602846246;5418.0;1.0;18.456995201181247
612;Laragne-Montéglin;05;Provence-Alpes-Côte d'Azur;44.34800214345378;5.755770578265719;5371.0;0.0;0.0
613;Morcenx-la-Nouvelle;40;Nouvelle-Aquitaine;44.01633150674961;-0.8900729754686397;5334.0;0.0;0.0
614;Solesmes;59;Hauts-de-France;50.177398465150894;3.507479052541076;5120.0;0.0;0.0
615;Cugand-la-Bernardière;85;Pays de la Loire;47.048518380706675;-1.2636078046110644;5711.0;0.0;0.0
616;Vic-Fezensac;32;Occitanie;43.74469211460382;0.28786881339371245;5304.0;0.0;0.0
617;Modane;73;Auvergne-Rhône-Alpes;45.19139438517205;6.668245102796672;5000.0;0.0;0.0
618;Lacaune;81;Occitanie;43.7082294675145;2.7385576610189335;5198.0;0.0;0.0
619;Venarey-les-Laumes;21;Bourgogne-Franche-Comté;47.548500654434775;4.547023905332905;4973.0;0.0;0.0
620;Salbris;41;Centre-Val de Loire;47.41320129434477;2.045203548705527;4809.0;0.0;0.0
621;Gourin;56;Bretagne;48.12346436890026;-3.6125758822329552;5294.0;1.25;23.611635814129205
622;Mourmelon-le-Grand;51;Grand Est;49.13239449166462;4.387755745913896;4895.0;0.0;0.0
623;Bonneval;28;Centre-Val de Loire;48.18146383933085;1.3848056690221222;4868.0;0.0;0.0
624;Le Lude;72;Pays de la Loire;47.64672856164593;0.16800081378964013;4772.0;0.0;0.0
625;La Voulte-sur-Rhône;00;Non renseigné;44.80208886036506;4.780973761655613;4854.0;0.0;0.0
626;Saint-Loup-sur-Semouse;70;Bourgogne-Franche-Comté;47.877571728460545;6.234040494860878;4517.0;0.0;0.0
627;Dompierre-sur-Besbre;03;Auvergne-Rhône-Alpes;46.5224254288725;3.7265047862357523;4808.0;0.0;0.0
628;Sommières;30;Occitanie;43.77483487226389;4.082232843421652;5073.0;0.0;0.0
629;Étain;55;Grand Est;49.20646548576752;5.6791279124127545;4622.0;0.0;0.0
630;Cany-Barville;00;Non renseigné;49.7765004172601;0.6416630724073488;4733.0;0.0;0.0
631;Sillé-le-Guillaume;72;Pays de la Loire;48.152897728730906;-0.13475956878304016;4651.0;0.0;0.0
632;L'Île-d'Yeu;85;Pays de la Loire;46.70900333662253;-2.3485674328462585;4883.0;0.25;5.119803399549457
633;Salins-les-Bains;39;Bourgogne-Franche-Comté;46.94305660021655;5.891449174467968;4633.0;1.0;21.58428663932657
634;Cerizay;79;Nouvelle-Aquitaine;46.82193613388665;-0.6717207308071532;4793.0;0.0;0.0
635;Varennes-sur-Allier;03;Auvergne-Rhône-Alpes;46.32170689409918;3.4282395374583223;4694.0;0.0;0.0
636;Gorron;53;Pays de la Loire;48.41222594258627;-0.8142317418229115;4540.0;0.0;0.0
637;Peyrehorade;40;Nouvelle-Aquitaine;43.536544843562154;-1.1174084600291612;4630.0;0.0;0.0
638;Saint-Didier-sur-Chalaronne;01;Auvergne-Rhône-Alpes;46.18294476994318;4.817134076929576;4560.0;0.0;0.0
639;Maubourguet;65;Occitanie;43.48837467516303;0.012143013850742646;4421.0;0.0;0.0
640;Saint-Jean-de-Bournay;00;Non renseigné;45.49867874162453;5.147221608872192;4843.0;0.0;0.0
641;Saint-Amour;39;Bourgogne-Franche-Comté;46.451134668460305;5.364335506032124;4475.0;0.0;0.0
642;Saint-Père-en-Retz;00;Non renseigné;47.22561590743417;-2.0666994954985696;4894.0;0.0;0.0
643;Isigny-sur-Mer;14;Normandie;49.299954020775935;-1.0677388406311756;4392.0;0.0;0.0
644;Bar-sur-Seine;10;Grand Est;48.11565567955478;4.381348635879434;4324.0;0.0;0.0
645;Aime-la-Plagne;73;Auvergne-Rhône-Alpes;45.565811485914196;6.613565228744067;4385.0;0.0;0.0
646;Niederbronn-les-Bains;00;Non renseigné;48.96244172413939;7.641252520277302;4347.0;0.0;0.0
647;Durtal;49;Pays de la Loire;47.6756349551698;-0.24970885061680007;4427.0;0.0;0.0
648;Luneray;76;Normandie;49.82236419871631;0.8899542618965895;4292.0;0.0;0.0
649;Saint-Georges-de-Reneins;69;Auvergne-Rhône-Alpes;46.057894549494826;4.7188401942287275;4677.0;0.0;0.0
650;Steenvoorde;59;Hauts-de-France;50.82156712436575;2.584711411707541;4332.0;0.0;0.0
651;Saint-Laurent-Nouan;41;Centre-Val de Loire;47.70900166921071;1.6249391059451366;4236.0;0.0;0.0
652;Culoz-Béon;01;Auvergne-Rhône-Alpes;45.85474953103584;5.770635743140157;4386.0;0.0;0.0
653;Brionne;00;Non renseigné;49.18823957361854;0.7120697169789098;4185.0;0.0;0.0
654;Mirande;32;Occitanie;43.56572121314521;0.35070616195796095;4117.0;0.0;0.0
655;Mazères;09;Occitanie;43.23729333270331;1.693687042267483;4104.0;0.0;0.0
656;Malestroit;00;Non renseigné;47.81338946080458;-2.354986165111862;4149.0;0.0;0.0
657;Bouxwiller;00;Non renseigné;48.81664379831222;7.46443290639776;3754.0;0.0;0.0
658;Lessay;50;Normandie;49.22618005115455;-1.493367678883982;3951.0;0.0;0.0
659;Bouchain;59;Hauts-de-France;50.281142546585485;3.3130068614371;4113.0;0.0;0.0
660;Suippes;51;Grand Est;49.12472692191783;4.5244485262342335;3938.0;0.0;0.0
661;Tartas;40;Nouvelle-Aquitaine;43.80713050838521;-0.7877261025075499;3849.0;0.0;0.0
662;Fessenheim;00;Non renseigné;47.923106710075835;7.5406791710380245;3868.0;0.0;0.0
663;Plancoët;00;Non renseigné;48.531559589267715;-2.227408288512362;3986.0;0.0;0.0
664;Castets;40;Nouvelle-Aquitaine;43.900011465524564;-1.1798556356831438;4068.0;0.0;0.0
665;Tarascon-sur-Ariège;09;Occitanie;42.82494289383103;1.5797792539920144;3853.0;0.0;0.0
666;Moréac;00;Non renseigné;47.93294791481023;-2.8024693545629256;3704.0;0.0;0.0
667;Broons;00;Non renseigné;48.32231994301081;-2.249444161840514;3752.0;0.0;0.0
668;Tréguier;22;Bretagne;48.790445322031104;-3.205042595155907;3349.0;1.0;29.859659599880562
669;Méaulte;00;Non renseigné;50.007047428883524;2.731446095315094;3291.0;0.0;0.0
670;Chablis;89;Bourgogne-Franche-Comté;47.81075363666962;3.831246477266738;3075.0;0.0;0.0
671;Saint-Étienne-de-Saint-Geoirs;38;Auvergne-Rhône-Alpes;45.345147624827554;5.348814235515483;3425.0;0.0;0.0
672;Saint-Julien-du-Sault;89;Bourgogne-Franche-Comté;48.0277076524015;3.2700943865682066;2995.0;0.0;0.0
673;Soultz-sous-Forêts;00;Non renseigné;48.946875750481894;7.8725837577100135;3121.0;0.0;0.0
674;Saint-Venant;00;Non renseigné;50.62261460382457;2.526047453004643;2999.0;0.0;0.0
675;Le Bar-sur-Loup;06;Provence-Alpes-Côte d'Azur;43.698713170789986;6.961935104699166;2974.0;0.0;0.0
676;Le Pouzin;07;Auvergne-Rhône-Alpes;44.75257737811847;4.749177455818225;2886.0;0.0;0.0
677;Saint-Geours-de-Maremne;00;Non renseigné;43.68601949316966;-1.2367131369575377;3089.0;0.0;0.0
678;Chaulnes;80;Hauts-de-France;49.804701438348076;2.8053543974248294;2469.0;0.0;0.0
679;Montreuil-sur-Mer;00;Non renseigné;50.46510333296834;1.771240899822419;1912.0;0.0;0.0
680;Flamanville;00;Non renseigné;49.530933611461464;-1.8670305355572834;1639.0;0.0;0.0
681;Val-d'Isère;73;Auvergne-Rhône-Alpes;45.430540418817614;6.999285437743706;1567.0;0.0;0.0
682;Villers-la-Montagne;54;Grand Est;49.46970200272087;5.83494546209931;1570.0;0.0;0.0
9A1;Les Abymes;971;Guadeloupe;16.260023401704004;-61.5509269002146;315878.0;15.0;4.748668789849245
9A2;Basse-Terre;971;Guadeloupe;16.035750025191586;-61.698799731790054;48163.0;6.0;12.457695741544338
9A3;Bouillante;971;Guadeloupe;16.143906284055888;-61.75413010064464;6127.0;0.0;0.0
9B1;Fort-de-France;972;Martinique;14.627982982554837;-61.00132736638678;346577.0;22.5;6.492063812659236
9B2;Le Lorrain;972;Martinique;14.801660034003204;-61.07647717793813;6566.0;0.5;7.614986293024673
9B3;Basse-Pointe;972;Martinique;14.842269697962374;-61.14159855647629;6008.0;0.0;0.0
9C1;Cayenne;973;Guyane;4.55963318508308;-52.504074951135074;153884.0;5.0;3.249200696628629
9C2;Saint-Laurent-du-Maroni;973;Guyane;4.946390939790219;-53.97811919049985;54429.0;0.0;0.0
9C3;Kourou;973;Guyane;5.0410489732885315;-52.8524461791338;27580.0;0.0;0.0
9D1;Saint-Denis;974;La Réunion;-20.96728367333616;55.51105509357666;326743.0;12.366666666;3.7848298711831623
9D2;Saint-Pierre - Le Tampon;974;La Réunion;-21.27183331228417;55.56953181452017;227067.0;15.999999998;7.046378380830327
9D3;Le Port;974;La Réunion;-20.943540111950714;55.3040576720773;33969.0;8.933333332;26.298487833024225
9D4;Saint-Paul;974;La Réunion;-21.108916250895753;55.331652105131354;177472.0;13.166666666;7.419010698025604
9D5;Saint-Louis;974;La Réunion;-21.233855394684472;55.42228746166685;54941.0;3.2;5.824429842922408
9D6;Saint-Benoît;974;La Réunion;-21.138456618681303;55.68540559586391;52097.0;1.333333333;2.5593284315795533
9D7;Salazie;974;La Réunion;-21.047309960480284;55.507017902186014;7268.0;0.0;0.0
9F1;Mamoudzou;976;Mayotte;-12.819993131376204;45.1464962033247;0.0;0.0;0.0
BAL;Bâle - Saint-Louis (partie française);68;Grand Est;47.57303701879172;7.384339709273799;116305.0;3.5;3.009328919650918
CHA;Charleroi (partie française);00;Non renseigné;50.264650116594765;4.1870038943068355;369.0;0.0;0.0
GEN;Genève - Annemasse (partie française);74;Auvergne-Rhône-Alpes;46.16346742661857;6.152091172695532;460952.0;17.40238095;3.775313036932262
LAU;Lausanne (partie française);74;Auvergne-Rhône-Alpes;46.39206860013225;6.609002971569228;14051.0;0.0;0.0
LUX;Luxembourg (partie française);57;Grand Est;49.38367291581111;6.144200735992984;311136.0;15.083333331;4.847826458847578
MON;Monaco - Menton (partie française);06;Provence-Alpes-Côte d'Azur;43.85330754891488;7.442320252269589;72717.0;5.999999999;8.251165475748449
SAR;Sarrebruck (partie française);57;Grand Est;49.16927924366993;6.999265932583568;33561.0;0.0;0.0
